fl_date	mkt_unique_carrier	branded_code_share	mkt_carrier	mkt_carrier_fl_num	op_unique_carrier	tail_num	op_carrier_fl_num	origin_airport_id	origin	origin_city_name	dest_airport_id	dest	dest_city_name	crs_dep_time	dep_time	dep_delay	taxi_out	wheels_off	wheels_on	taxi_in	crs_arr_time	arr_time	arr_delay	cancelled	cancellation_code	diverted	dup	crs_elapsed_time	actual_elapsed_time	air_time	flights	distance	carrier_delay	weather_delay	nas_delay	security_delay	late_aircraft_delay	first_dep_time	total_add_gtime	longest_add_gtime	no_name
2018-10-28	UA	UA_CODESHARE	UA	4455	EV	N16559	4455	12266	IAH	Houston, TX	14685	SAV	Savannah, GA	1230	1224	-6	16	1240	1531	4	1548	1535	-13	0		0	N	138	131	111	1	851									
2019-03-04	DL	DL	DL	852	DL	N350NA	852	10397	ATL	Atlanta, GA	11298	DFW	Dallas/Fort Worth, TX	1503	1532	29	17	1549	1654	11	1628	1705	37	0		0	N	145	153	125	1	731	14	0	8	0	15				
2019-06-17	AA	AA	AA	1927	AA	N738US	1927	14100	PHL	Philadelphia, PA	11433	DTW	Detroit, MI	1514	1511	-3	20	1531	1643	13	1702	1656	-6	0		0	N	108	105	72	1	453									
2019-10-22	DL	DL_CODESHARE	DL	5954	YX	N203JQ	5954	12953	LGA	New York, NY	11066	CMH	Columbus, OH	1350	1344	-6	32	1416	1539	6	1546	1545	-1	0		0	N	116	121	83	1	479									
2018-11-03	UA	UA_CODESHARE	UA	5755	OO	N140SY	5755	12892	LAX	Los Angeles, CA	14683	SAT	San Antonio, TX	1719	1710	-9	19	1729	2154	4	2219	2158	-21	0		0	N	180	168	145	1	1211									
2019-11-23	WN	WN	WN	4002	WN	N741SA	4002	12339	IND	Indianapolis, IN	13204	MCO	Orlando, FL	840	833	-7	14	847	1040	8	1105	1048	-17	0		0	N	145	135	113	1	829									
2019-06-07	B6	B6	B6	2380	B6	N348JB	2380	11618	EWR	Newark, NJ	10721	BOS	Boston, MA	1305	1250	-15	9	1259	1334	6	1424	1340	-44	0		0	N	79	50	35	1	200									
2019-05-25	AA	AA	AA	795	AA	N919US	795	13930	ORD	Chicago, IL	14100	PHL	Philadelphia, PA	1856	1855	-1	16	1911	2138	4	2207	2142	-25	0		0	N	131	107	87	1	678									
2019-11-21	DL	DL_CODESHARE	DL	6187	G7	N182GJ	6187	11433	DTW	Detroit, MI	11193	CVG	Cincinnati, OH	1600	1553	-7	22	1615	1656	7	1718	1703	-15	0		0	N	78	70	41	1	229									
2019-11-12	UA	UA_CODESHARE	UA	5116	OO	N917SW	5116	11292	DEN	Denver, CO	14794	SGU	St. George, UT	1850	1846	-4	13	1859	2015	2	2041	2017	-24	0		0	N	111	91	76	1	517									
2018-06-07	UA	UA_CODESHARE	UA	4444	EV	N13978	4444	13422	MOB	Mobile, AL	13930	ORD	Chicago, IL	800	753	-7	15	808	1012	11	1033	1023	-10	0		0	N	153	150	124	1	778									
2018-10-31	WN	WN	WN	1793	WN	N8555Z	1793	10397	ATL	Atlanta, GA	12191	HOU	Houston, TX	1750	1812	22	11	1823	1909	21	1900	1930	30	0		0	N	130	138	106	1	696	0	0	30	0	0				
2019-03-25	DL	DL_CODESHARE	DL	5156	9E	N398CA	5156	10397	ATL	Atlanta, GA	11624	EYW	Key West, FL	816	811	-5	23	834	956	5	1007	1001	-6	0		0	N	111	110	82	1	646									
2019-01-19	UA	UA	UA	270	UA	N479UA	270	10821	BWI	Baltimore, MD	11292	DEN	Denver, CO	700	658	-2	17	715	851	8	910	859	-11	0		0	N	250	241	216	1	1491									
2018-04-15	WN	WN	WN	2835	WN	N569WN	2835	12889	LAS	Las Vegas, NV	13342	MKE	Milwaukee, WI	800	757	-3	23	820	1319	4	1325	1323	-2	0		0	N	205	206	179	1	1524									
2019-01-10	AA	AA_CODESHARE	AA	4645	YX	N428YX	4645	12953	LGA	New York, NY	11066	CMH	Columbus, OH	554	547	-7	12	559	716	6	750	722	-28	0		0	N	116	95	77	1	479									
2019-09-24	AS	AS	AS	2	AS	N569AS	2	14747	SEA	Seattle, WA	11278	DCA	Washington, DC	1345	1342	-3	21	1403	2118	4	2155	2122	-33	0		0	N	310	280	255	1	2329									
2019-09-10	DL	DL	DL	1509	DL	N928DU	1509	12892	LAX	Los Angeles, CA	14747	SEA	Seattle, WA	1005	1001	-4	9	1010	1227	16	1259	1243	-16	0		0	N	174	162	137	1	954									
2018-10-10	DL	DL	DL	1512	DL	N920DN	1512	13342	MKE	Milwaukee, WI	13487	MSP	Minneapolis, MN	1057	1051	-6	11	1102	1153	2	1215	1155	-20	0		0	N	78	64	51	1	297									
2019-10-23	AA	AA_CODESHARE	AA	3221	OO	N763SK	3221	10693	BNA	Nashville, TN	13930	ORD	Chicago, IL	1415	1405	-10	9	1414	1523	7	1600	1530	-30	0		0	N	105	85	69	1	409									
2018-09-05	WN	WN	WN	6931	WN	N224WN	6931	12892	LAX	Los Angeles, CA	14869	SLC	Salt Lake City, UT	840	841	1	14	855	1122	2	1140	1124	-16	0		0	N	120	103	87	1	590									
2018-03-18	WN	WN	WN	3843	WN	N913WN	3843	14492	RDU	Raleigh/Durham, NC	13495	MSY	New Orleans, LA	1355	1355	0	8	1403	1509	6	1515	1515	0	0		0	N	140	140	126	1	779									
2019-05-21	AA	AA_CODESHARE	AA	5030	OH	N555NN	5030	12451	JAX	Jacksonville, FL	11057	CLT	Charlotte, NC	1513	1514	1	18	1532	1625	27	1645	1652	7	0		0	N	92	98	53	1	328									
2019-05-13	UA	UA_CODESHARE	UA	5963	OO	N743SK	5963	11292	DEN	Denver, CO	10372	ASE	Aspen, CO	1710	1708	-2	15	1723	1749	3	1803	1752	-11	0		0	N	53	44	26	1	125									
2018-12-14	DL	DL	DL	2848	DL	N312US	2848	11193	CVG	Cincinnati, OH	10397	ATL	Atlanta, GA	932	930	-2	16	946	1059	9	1105	1108	3	0		0	N	93	98	73	1	373									
2018-05-11	AA	AA	AA	814	AA	N572UW	814	11298	DFW	Dallas/Fort Worth, TX	14893	SMF	Sacramento, CA	910	906	-4	23	929	1054	9	1100	1103	3	0		0	N	230	237	205	1	1431									
2018-10-10	AA	AA	AA	1412	AA	N884NN	1412	13891	ONT	Ontario, CA	11298	DFW	Dallas/Fort Worth, TX	615	632	17	16	648	1110	14	1116	1124	8	0		0	N	181	172	142	1	1188									
2019-04-23	DL	DL_CODESHARE	DL	3362	9E	N903XJ	3362	14122	PIT	Pittsburgh, PA	12478	JFK	New York, NY	1601	1559	-2	14	1613	1721	4	1735	1725	-10	0		0	N	94	86	68	1	340									
2019-12-21	AA	AA_CODESHARE	AA	5041	OH	N502AE	5041	13139	LYH	Lynchburg, VA	11057	CLT	Charlotte, NC	702	701	-1	30	731	811	6	829	817	-12	0		0	N	87	76	40	1	175									
2018-07-26	WN	WN	WN	2158	WN	N944WN	2158	14635	RSW	Fort Myers, FL	10821	BWI	Baltimore, MD	1930	1930	0	11	1941	2142	2	2200	2144	-16	0		0	N	150	134	121	1	919									
2018-04-16	NK	NK	NK	678	NK	N617NK	678	14635	RSW	Fort Myers, FL	11433	DTW	Detroit, MI	2015	2010	-5	10	2020	2244	9	2303	2253	-10	0		0	N	168	163	144	1	1084									
2018-05-16	WN	WN	WN	206	WN	N924WN	206	11996	GSP	Greer, SC	10397	ATL	Atlanta, GA	1205	1216	11	18	1234	1304	8	1305	1312	7	0		0	N	60	56	30	1	153									
2019-10-26	AA	AA_CODESHARE	AA	4565	YX	N436YX	4565	10423	AUS	Austin, TX	13303	MIA	Miami, FL	1704	1704	0	19	1723	2035	4	2050	2039	-11	0		0	N	166	155	132	1	1103									
2019-11-11	AS	AS_CODESHARE	AS	2513	QX	N401QX	2513	14057	PDX	Portland, OR	10713	BOI	Boise, ID	750	851	61	9	900	1059	4	1007	1103	56	0		0	N	77	72	59	1	344	56	0	0	0	0				
2019-06-11	DL	DL	DL	763	DL	N596NW	763	10397	ATL	Atlanta, GA	14747	SEA	Seattle, WA	2045	2048	3	32	2120	2300	10	2305	2310	5	0		0	N	320	322	280	1	2182									
2019-12-29	AS	AS	AS	1779	AS	N838VA	1779	14771	SFO	San Francisco, CA	14747	SEA	Seattle, WA	1025	1358	213	11	1409	1542	7	1245	1549	184	0		0	N	140	111	93	1	679	184	0	0	0	0				
2019-02-12	DL	DL	DL	2755	DL	N822DN	2755	11433	DTW	Detroit, MI	10397	ATL	Atlanta, GA	1400	1357	-3	42	1439	1639	6	1616	1645	29	0		0	N	136	168	120	1	594	0	0	29	0	0				
2019-07-31	AS	AS_CODESHARE	AS	2646	QX	N648QX	2646	13796	OAK	Oakland, CA	14057	PDX	Portland, OR	940	937	-3	10	947	1102	7	1120	1109	-11	0		0	N	100	92	75	1	543									
2018-07-29	AA	AA	AA	2542	AA	N879NN	2542	10721	BOS	Boston, MA	12892	LAX	Los Angeles, CA	1625	1621	-4	21	1642	1935	6	2001	1941	-20	0		0	N	396	380	353	1	2611									
2019-09-30	WN	WN	WN	20	WN	N7888A	20	11540	ELP	El Paso, TX	14107	PHX	Phoenix, AZ	1410	1432	22	7	1439	1432	6	1430	1438	8	0		0	N	80	66	53	1	347									
2018-04-20	WN	WN	WN	320	WN	N782SA	320	10821	BWI	Baltimore, MD	13198	MCI	Kansas City, MO	2040	2103	23	26	2129	2248	3	2225	2251	26	0		0	N	165	168	139	1	967	23	0	3	0	0				
2018-07-20	AA	AA	AA	1671	AA	N916US	1671	12892	LAX	Los Angeles, CA	14107	PHX	Phoenix, AZ	1933	2156	143	16	2212	2312	7	2100	2319	139	0		0	N	87	83	60	1	370	139	0	0	0	0				
2019-01-24	UA	UA	UA	2385	UA	N67846	2385	11292	DEN	Denver, CO	13930	ORD	Chicago, IL	945	948	3	54	1042	1336	13	1311	1349	38	0		0	N	146	181	114	1	888	0	0	38	0	0				
2018-12-22	AA	AA	AA	96	AA	N188AN	96	11057	CLT	Charlotte, NC	13303	MIA	Miami, FL	2114	2134	20	18	2152	2319	14	2317	2333	16	0		0	N	123	119	87	1	650	16	0	0	0	0				
2018-03-05	DL	DL	DL	1276	DL	N978DL	1276	11066	CMH	Columbus, OH	10397	ATL	Atlanta, GA	1239	1235	-4	8	1243	1348	7	1418	1355	-23	0		0	N	99	80	65	1	447									
2019-11-17	DL	DL	DL	1495	DL	N894AT	1495	14492	RDU	Raleigh/Durham, NC	13204	MCO	Orlando, FL	800	758	-2	12	810	927	6	955	933	-22	0		0	N	115	95	77	1	534									
2018-01-08	AA	AA_CODESHARE	AA	5788	YV	N917FJ	5788	13277	MGM	Montgomery, AL	11298	DFW	Dallas/Fort Worth, TX	1330	1329	-1	13	1342	1515	11	1539	1526	-13	0		0	N	129	117	93	1	622									
2019-07-26	WN	WN	WN	1090	WN	N964WN	1090	13232	MDW	Chicago, IL	11066	CMH	Columbus, OH	700	652	-8	10	702	849	3	915	852	-23	0		0	N	75	60	47	1	283									
2018-04-26	DL	DL_CODESHARE	DL	3570	OO	N244SY	3570	14869	SLC	Salt Lake City, UT	10713	BOI	Boise, ID	1349	1408	19	18	1426	1513	3	1500	1516	16	0		0	N	71	68	47	1	290	0	1	0	0	15				
2018-06-15	AS	AS	AS	1339	AS	N521VA	1339	11697	FLL	Fort Lauderdale, FL	12892	LAX	Los Angeles, CA	1859	1853	-6	52	1945	2125	14	2129	2139	10	0		0	N	330	346	280	1	2343									
2019-02-12	B6	B6	B6	404	B6	N579JB	404	10397	ATL	Atlanta, GA	10721	BOS	Boston, MA	1326	1455	89	43	1538	1729	10	1601	1739	98	0		0	N	155	164	111	1	946	0	0	98	0	0				
2019-07-25	WN	WN	WN	2556	WN	N8308K	2556	15016	STL	St. Louis, MO	13796	OAK	Oakland, CA	1345	1342	-3	10	1352	1536	8	1600	1544	-16	0		0	N	255	242	224	1	1725									
2018-02-24	HA	HA	HA	121	HA	N494HA	121	12402	ITO	Hilo, HI	12173	HNL	Honolulu, HI	919	914	-5	8	922	1005	5	1010	1010	0	0		0	N	51	56	43	1	216									
2018-09-07	UA	UA	UA	1415	UA	N816UA	1415	11618	EWR	Newark, NJ	13303	MIA	Miami, FL	1220	1313	53	17	1330	1555	5	1517	1600	43	0		0	N	177	167	145	1	1085	8	0	0	0	35				
2019-01-17	AA	AA_CODESHARE	AA	4077	MQ	N857AE	4077	12478	JFK	New York, NY	10693	BNA	Nashville, TN	2020	2019	-1	22	2041	2140	6	2204	2146	-18	0		0	N	164	147	119	1	765									
2019-05-06	AA	AA	AA	482	AA	N818AW	482	11292	DEN	Denver, CO	14107	PHX	Phoenix, AZ	1151	1144	-7	13	1157	1223	13	1250	1236	-14	0		0	N	119	112	86	1	602									
2019-04-01	AS	AS_CODESHARE	AS	3356	OO	N189SY	3356	14679	SAN	San Diego, CA	11638	FAT	Fresno, CA	1420	1417	-3	16	1433	1533	7	1540	1540	0	0		0	N	80	83	60	1	314									
2019-06-15	WN	WN	WN	3128	WN	N487WN	3128	12191	HOU	Houston, TX	10994	CHS	Charleston, SC	1455	1502	7	15	1517	1812	3	1825	1815	-10	0		0	N	150	133	115	1	928									
2019-04-14	UA	UA_CODESHARE	UA	4082	EV	N14991	4082	13256	MFE	Mission/McAllen/Edinburg, TX	12266	IAH	Houston, TX	1910	2130	140	18	2148	2243	6	2028	2249	141	0		0	N	78	79	55	1	316	0	0	1	0	140				
2019-03-24	WN	WN	WN	3802	WN	N8310C	3802	15304	TPA	Tampa, FL	11697	FLL	Fort Lauderdale, FL	650	657	7	14	711	749	2	755	751	-4	0		0	N	65	54	38	1	197									
2019-05-04	UA	UA_CODESHARE	UA	4432	EV	N10575	4432	12266	IAH	Houston, TX	10781	BTR	Baton Rouge, LA	1015	1040	25	14	1054	1134	5	1122	1139	17	0		0	N	67	59	40	1	253	0	0	0	0	17				
2018-12-05	WN	WN	WN	2329	WN	N232WN	2329	14747	SEA	Seattle, WA	13796	OAK	Oakland, CA	920	917	-3	14	931	1107	5	1125	1112	-13	0		0	N	125	115	96	1	672									
2019-10-21	DL	DL	DL	1626	DL	N925DZ	1626	13487	MSP	Minneapolis, MN	14057	PDX	Portland, OR	1949	1946	-3	10	1956	2115	2	2128	2117	-11	0		0	N	219	211	199	1	1426									
2018-10-11	AA	AA	AA	1356	AA	N824NN	1356	10140	ABQ	Albuquerque, NM	13930	ORD	Chicago, IL	1322	1332	10	11	1343	1650	31	1724	1721	-3	0		0	N	182	169	127	1	1118									
2019-10-08	AA	AA_CODESHARE	AA	4726	PT	N686AE	4726	11278	DCA	Washington, DC	15096	SYR	Syracuse, NY	2220	2211	-9	14	2225	2314	5	2339	2319	-20	0		0	N	79	68	49	1	298									
2018-08-28	WN	WN	WN	596	WN	N8510E	596	11292	DEN	Denver, CO	14869	SLC	Salt Lake City, UT	1500	1457	-3	11	1508	1610	3	1625	1613	-12	0		0	N	85	76	62	1	391									
2018-11-28	UA	UA_CODESHARE	UA	3818	ZW	N411ZW	3818	13930	ORD	Chicago, IL	11203	CWA	Mosinee, WI	1535	1537	2	11	1548	1626	3	1645	1629	-16	0		0	N	70	52	38	1	213									
2018-01-08	AA	AA_CODESHARE	AA	2977	OO	N738SK	2977	11298	DFW	Dallas/Fort Worth, TX	12896	LBB	Lubbock, TX	1035	1455	260	27	1522	1607	4	1153	1611	258	0		0	N	78	76	45	1	282	258	0	0	0	0				
2018-04-09	B6	B6	B6	993	B6	N636JB	993	10721	BOS	Boston, MA	11292	DEN	Denver, CO	1937	2012	35	17	2029	2224	6	2223	2230	7	0		0	N	286	258	235	1	1754									
2018-12-11	NK	NK	NK	718	NK	N679NK	718	11298	DFW	Dallas/Fort Worth, TX	12953	LGA	New York, NY	816	811	-5	12	823	1225	9	1245	1234	-11	0		0	N	209	203	182	1	1389									
2019-02-27	AA	AA_CODESHARE	AA	4959	PT	N637AE	4959	11057	CLT	Charlotte, NC	15323	TRI	Bristol/Johnson City/Kingsport, TN	919	925	6	31	956	1019	10	1019	1029	10	0		0	N	60	64	23	1	119									
2019-03-24	AS	AS_CODESHARE	AS	2461	QX	N441QX	2461	14747	SEA	Seattle, WA	13264	MFR	Medford, OR	2315	2306	-9	8	2314	18	4	40	22	-18	0		0	N	85	76	64	1	352									
2019-01-01	AS	AS	AS	1034	AS	N626VA	1034	14771	SFO	San Francisco, CA	12478	JFK	New York, NY	2310	2310	0	16	2326	727	6	743	733	-10	0		0	N	333	323	301	1	2586									
2018-06-09	DL	DL	DL	1532	DL	N993DL	1532	11423	DSM	Des Moines, IA	10397	ATL	Atlanta, GA	1655	1703	8	11	1714	2000	7	2003	2007	4	0		0	N	128	124	106	1	743									
2018-11-05	DL	DL	DL	1666	DL	N843DN	1666	14492	RDU	Raleigh/Durham, NC	10397	ATL	Atlanta, GA	1730	1730	0	45	1815	1932	7	1904	1939	35	0		0	N	94	129	77	1	356	0	0	35	0	0				
2018-07-02	AA	AA	AA	1978	AA	N583UW	1978	11057	CLT	Charlotte, NC	10721	BOS	Boston, MA	1825	1843	18	21	1904	2046	7	2044	2053	9	0		0	N	139	130	102	1	728									
2018-01-23	UA	UA	UA	215	UA	N68834	215	13204	MCO	Orlando, FL	11292	DEN	Denver, CO	1155	1151	-4	17	1208	1346	7	1403	1353	-10	0		0	N	248	242	218	1	1546									
2018-01-19	AA	AA_CODESHARE	AA	3755	MQ	N822AE	3755	15411	TYR	Tyler, TX	11298	DFW	Dallas/Fort Worth, TX	659	648	-11	27	715	754	5	804	759	-5	0		0	N	65	71	39	1	102									
2019-03-09	UA	UA_CODESHARE	UA	3471	YX	N865RW	3471	15919	XNA	Fayetteville, AR	13930	ORD	Chicago, IL	607	601	-6	18	619	733	28	809	801	-8	0		0	N	122	120	74	1	522									
2019-07-04	WN	WN	WN	1653	WN	N8664J	1653	13198	MCI	Kansas City, MO	12892	LAX	Los Angeles, CA	700	659	-1	9	708	815	7	825	822	-3	0		0	N	205	203	187	1	1363									
2018-04-29	DL	DL	DL	1951	DL	N686DA	1951	10397	ATL	Atlanta, GA	13495	MSY	New Orleans, LA	1413	1410	-3	15	1425	1429	10	1447	1439	-8	0		0	N	94	89	64	1	425									
2019-08-23	DL	DL_CODESHARE	DL	4003	OO	N269SY	4003	12953	LGA	New York, NY	11057	CLT	Charlotte, NC	1100	1104	4	33	1137	1303	5	1317	1308	-9	0		0	N	137	124	86	1	544									
2018-07-04	WN	WN	WN	927	WN	N8540V	927	11278	DCA	Washington, DC	10423	AUS	Austin, TX	1710	1711	1	127	1918	2058	5	1935	2103	88	0		0	N	205	292	160	1	1315	0	0	88	0	0				
2018-09-29	AA	AA	AA	1705	AA	N804AW	1705	14100	PHL	Philadelphia, PA	13495	MSY	New Orleans, LA	2125	2222	57	14	2236	2	5	2328	7	39	0		0	N	183	165	146	1	1089	39	0	0	0	0				
2019-05-12	AA	AA	AA	2605	AA	N997NN	2605	14492	RDU	Raleigh/Durham, NC	11298	DFW	Dallas/Fort Worth, TX	600	604	4	13	617	759	6	800	805	5	0		0	N	180	181	162	1	1061									
2018-02-21	WN	WN	WN	2004	WN	N233LV	2004	10423	AUS	Austin, TX	12892	LAX	Los Angeles, CA	1650	1653	3	13	1706	1759	11	1820	1810	-10	0		0	N	210	197	173	1	1242									
2019-12-11	AA	AA_CODESHARE	AA	4644	YX	N121HQ	4644	13487	MSP	Minneapolis, MN	14100	PHL	Philadelphia, PA	1055	1104	9	12	1116	1407	5	1436	1412	-24	0		0	N	161	128	111	1	980									
2018-12-17	DL	DL	DL	1132	DL	N871DN	1132	14747	SEA	Seattle, WA	12892	LAX	Los Angeles, CA	1726	1722	-4	25	1747	1943	17	1959	2000	1	0		0	N	153	158	116	1	954									
2019-12-27	AA	AA_CODESHARE	AA	5526	OH	N604NN	5526	11057	CLT	Charlotte, NC	15016	STL	St. Louis, MO	750	746	-4	30	816	845	3	906	848	-18	0		0	N	136	122	89	1	575									
2019-03-05	DL	DL_CODESHARE	DL	5371	9E	N309PQ	5371	14814	SHV	Shreveport, LA	10397	ATL	Atlanta, GA	1453	1444	-9	13	1457	1705	7	1735	1712	-23	0		0	N	102	88	68	1	551									
2019-03-01	WN	WN	WN	1654	WN	N7717D	1654	13796	OAK	Oakland, CA	14908	SNA	Santa Ana, CA	1225	1225	0	6	1231	1334	3	1350	1337	-13	0		0	N	85	72	63	1	371									
2018-10-19	G4	G4	G4	833	G4	228NV	833	15412	TYS	Knoxville, TN	14112	PIE	St. Petersburg, FL	1023	1015	-8	9	1024	1140	5	1203	1145	-18	0		0	N	100	90	76	1	550									
2019-04-01	WN	WN	WN	2309	WN	N789SW	2309	10821	BWI	Baltimore, MD	14492	RDU	Raleigh/Durham, NC	2245	2246	1	19	2305	2357	2	2355	2359	4	0		0	N	70	73	52	1	255									
2018-08-01	UA	UA_CODESHARE	UA	5874	OO	N795SK	5874	11292	DEN	Denver, CO	10372	ASE	Aspen, CO	1855	1851	-4	27	1918	1940	3	1949	1943	-6	0		0	N	54	52	22	1	125									
2018-02-05	UA	UA_CODESHARE	UA	3857	ZW	N467AW	3857	11721	FNT	Flint, MI	13930	ORD	Chicago, IL	1010	1108	58	8	1116	1103	12	1027	1115	48	0		0	N	77	67	47	1	223	13	0	0	0	35				
2018-07-06	UA	UA_CODESHARE	UA	4793	AX	N12145	4793	11292	DEN	Denver, CO	14730	SDF	Louisville, KY	1040	1037	-3	29	1106	1516	26	1527	1542	15	0		0	N	167	185	130	1	1024	0	0	15	0	0				
2018-10-22	HA	HA	HA	114	HA	N478HA	114	12982	LIH	Lihue, HI	12173	HNL	Honolulu, HI	718	709	-9	9	718	736	5	753	741	-12	0		0	N	35	32	18	1	102									
2019-12-26	AS	AS	AS	70	AS	N614AS	70	12523	JNU	Juneau, AK	14828	SIT	Sitka, AK	2235	2233	-2	15	2248	2312	3	2318	2315	-3	0		0	N	43	42	24	1	95									
2018-12-15	DL	DL	DL	676	DL	N821DX	676	15024	STT	Charlotte Amalie, VI	12478	JFK	New York, NY	1425	1403	-22	18	1421	1648	10	1740	1658	-42	0		0	N	255	235	207	1	1623									
2018-10-04	AA	AA_CODESHARE	AA	5248	OH	N584NN	5248	15249	TLH	Tallahassee, FL	11057	CLT	Charlotte, NC	1808	1806	-2	17	1823	1923	10	1940	1933	-7	0		0	N	92	87	60	1	386									
2019-02-10	AA	AA	AA	862	AA	N710UW	862	14100	PHL	Philadelphia, PA	14635	RSW	Fort Myers, FL	1100	1055	-5	12	1107	1337	4	1407	1341	-26	0		0	N	187	166	150	1	993									
2018-06-28	B6	B6	B6	101	B6	N982JB	101	11697	FLL	Fort Lauderdale, FL	12892	LAX	Los Angeles, CA	1719	1709	-10	32	1741	1930	5	1945	1935	-10	0		0	N	326	326	289	1	2343									
2019-10-25	AA	AA_CODESHARE	AA	4468	YX	N426YX	4468	13303	MIA	Miami, FL	13244	MEM	Memphis, TN	2154	2149	-5	28	2217	2315	6	2328	2321	-7	0		0	N	154	152	118	1	859									
2018-03-31	WN	WN	WN	2513	WN	N747SA	2513	10821	BWI	Baltimore, MD	14683	SAT	San Antonio, TX	950	947	-3	13	1000	1235	2	1245	1237	-8	0		0	N	235	230	215	1	1407									
2019-06-21	NK	NK	NK	490	NK	N694NK	490	13204	MCO	Orlando, FL	11995	GSO	Greensboro/High Point, NC	1216	1213	-3	17	1230	1349	8	1358	1357	-1	0		0	N	102	104	79	1	535									
2018-08-03	AA	AA	AA	2248	AA	N158AN	2248	14771	SFO	San Francisco, CA	11298	DFW	Dallas/Fort Worth, TX	1342	1357	15	15	1412	1901	41	1930	1942	12	0		0	N	228	225	169	1	1464									
2019-04-06	AA	AA_CODESHARE	AA	4045	MQ	N675AE	4045	13930	ORD	Chicago, IL	11274	DBQ	Dubuque, IA	1510	1459	-11	21	1520	1551	3	1605	1554	-11	0		0	N	55	55	31	1	147									
2018-06-17	AA	AA_CODESHARE	AA	5271	OH	N250PS	5271	14100	PHL	Philadelphia, PA	15412	TYS	Knoxville, TN	1545	2014	269	21	2035	2156	4	1747	2200	253	0		0	N	122	106	81	1	554	6	0	0	0	247				
2018-07-19	UA	UA	UA	1443	UA	N14731	1443	12264	IAD	Washington, DC	15024	STT	Charlotte Amalie, VI	826	822	-4	30	852	1219	5	1226	1224	-2	0		0	N	240	242	207	1	1606									
2018-05-31	B6	B6	B6	504	B6	N589JB	504	12954	LGB	Long Beach, CA	10721	BOS	Boston, MA	2125	2123	-2	12	2135	525	6	552	531	-21	0		0	N	327	308	290	1	2602									
2018-07-12	G4	G4	G4	1610	G4	253NV	1610	14082	PGD	Punta Gorda, FL	14730	SDF	Louisville, KY	630	625	-5	19	644	835	8	845	843	-2	0		0	N	135	138	111	1	806									
2018-02-25	AA	AA	AA	1813	AA	N169UW	1813	15304	TPA	Tampa, FL	11057	CLT	Charlotte, NC	1024	1053	29	12	1105	1216	11	1209	1227	18	0		0	N	105	94	71	1	507	0	0	0	0	18				
2018-03-17	WN	WN	WN	3874	WN	N8672F	3874	13342	MKE	Milwaukee, WI	14635	RSW	Fort Myers, FL	600	601	1	22	623	949	4	1000	953	-7	0		0	N	180	172	146	1	1183									
2019-05-06	B6	B6	B6	520	B6	N793JB	520	10397	ATL	Atlanta, GA	12478	JFK	New York, NY	1027	1027	0	15	1042	1223	12	1244	1235	-9	0		0	N	137	128	101	1	760									
2018-03-20	UA	UA_CODESHARE	UA	5686	OO	N165SY	5686	13851	OKC	Oklahoma City, OK	11292	DEN	Denver, CO	1303	1412	69	11	1423	1453	3	1350	1456	66	0		0	N	107	104	90	1	495	66	0	0	0	0				
2018-07-29	AA	AA_CODESHARE	AA	5717	YV	N942LR	5717	11540	ELP	El Paso, TX	14107	PHX	Phoenix, AZ	839	927	48	20	947	938	6	918	944	26	0		0	N	99	77	51	1	347	0	0	0	0	26				
2018-02-09	AS	AS_CODESHARE	AS	2826	QX	N412QX	2826	14747	SEA	Seattle, WA	11884	GEG	Spokane, WA	1645	1640	-5	15	1655	1733	4	1742	1737	-5	0		0	N	57	57	38	1	224									
2018-07-29	UA	UA	UA	2299	UA	N61887	2299	14679	SAN	San Diego, CA	11292	DEN	Denver, CO	1602	1551	-11	15	1606	1858	5	1921	1903	-18	0		0	N	139	132	112	1	853									
2019-01-02	UA	UA_CODESHARE	UA	4021	EV	N908EV	4021	12448	JAN	Jackson/Vicksburg, MS	13930	ORD	Chicago, IL	600	606	6	16	622	801	20	815	821	6	0		0	N	135	135	99	1	677									
2019-05-01	AA	AA_CODESHARE	AA	3724	MQ	N822AE	3724	12953	LGA	New York, NY	11193	CVG	Cincinnati, OH	1005	1002	-3	17	1019	1154	7	1227	1201	-26	0		0	N	142	119	95	1	585									
2019-07-08	UA	UA_CODESHARE	UA	5678	OO	N928SW	5678	11292	DEN	Denver, CO	15376	TUS	Tucson, AZ	1545	1541	-4	30	1611	1654	4	1649	1658	9	0		0	N	124	137	103	1	639									
2019-04-18	DL	DL	DL	2491	DL	N302DQ	2491	10397	ATL	Atlanta, GA	15624	VPS	Valparaiso, FL	1510	1513	3	20	1533	1522	6	1524	1528	4	0		0	N	74	75	49	1	250									
2018-03-29	AA	AA_CODESHARE	AA	5140	OH	N577NN	5140	10135	ABE	Allentown/Bethlehem/Easton, PA	11057	CLT	Charlotte, NC	1638	1633	-5	10	1643	1827	25	1845	1852	7	0		0	N	127	139	104	1	481									
2018-02-26	AA	AA_CODESHARE	AA	5085	OH	N247JS	5085	10994	CHS	Charleston, SC	11278	DCA	Washington, DC	700	656	-4	9	705	807	2	837	809	-28	0		0	N	97	73	62	1	444									
2019-04-30	AA	AA_CODESHARE	AA	5631	OH	N702PS	5631	14492	RDU	Raleigh/Durham, NC	11278	DCA	Washington, DC	550	545	-5	13	558	643	3	659	646	-13	0		0	N	69	61	45	1	227									
